Id,Area,Bedrooms,Bathrooms,Floors,YearBuilt,Location,Condition,Garage,Price
404,3635,5.0,5.0,3,2006.0,Urban,Poor,No,1005837
405,2617,4.0,5.0,3,1967.0,Suburban,Fair,Detached,345930
406,1238,3.0,3.0,2,2003.0,Downtown,Good,No,517206
407,5117,7.0,8.0,3,2011.0,Urban,Fair,Attached,721297
408,3830,8.0,8.0,3,1980.0,Downtown,Fair,No,670774
409,11127,12.0,12.0,3,2000.0,Urban,Excellent,No,5000000
410,1545,1.0,4.0,1,1998.0,Downtown,Fair,,137934
411,8511,12.0,12.0,3,1998.0,Suburban,Good,Attached,3337532
412,3031,6.0,5.0,1,2002.0,Urban,Good,Attached,919599
413,13704,12.0,12.0,4,1953.0,Urban,Fair,Yes,3170751
414,5796,10.0,10.0,1,1969.0,Downtown,Poor,Yes,823213
415,11377,12.0,12.0,1,1980.0,Downtown,Excellent,Attached,3686043
416,4002,7.0,5.0,2,1985.0,Downtown,Fair,No,303862
417,1972,1.0,2.0,1,2019.0,Urban,Good,Attached,358699
418,8647,12.0,12.0,4,1994.0,Suburban,Excellent,Detached,3783784
419,5013,7.0,8.0,4,1986.0,Rural,Good,Detached,806602
420,1428,2.0,2.0,1,1984.0,Suburban,Fair,Detached,57015
421,5863,10.0,9.0,4,1969.0,Urban,Fair,,1152557
422,3733,8.0,6.0,2,1953.0,Urban,Fair,Attached,477782
423,1905,4.0,3.0,1,1994.0,Urban,Good,Yes,269518
424,961,1.0,3.0,1,1987.0,Rural,Poor,No,32274
425,7971,12.0,12.0,4,2023.0,Urban,Excellent,Yes,5000000
426,4088,7.0,8.0,2,1973.0,Downtown,Poor,Attached,743989
427,2990,4.0,6.0,1,1990.0,Downtown,Excellent,Attached,1512178
428,5177,7.0,7.0,1,1989.0,Downtown,,Yes,255413
429,3708,3.0,6.0,2,2002.0,Downtown,,No,731030
430,6826,12.0,12.0,2,2009.0,Urban,Good,No,2188056
431,11106,12.0,12.0,4,2011.0,Urban,Excellent,Yes,4753249
432,2834,6.0,6.0,3,1998.0,Urban,Excellent,Yes,678324
433,2834,6.0,5.0,3,1976.0,Urban,Good,No,646200
434,15000,12.0,12.0,4,1980.0,Downtown,Good,No,5000000
435,1934,4.0,4.0,1,2018.0,Downtown,Fair,No,187755
436,4743,9.0,10.0,4,2004.0,Urban,Good,Attached,1609193
437,4161,5.0,7.0,2,1992.0,Downtown,Fair,Yes,930098
438,3148,4.0,6.0,2,2017.0,Downtown,Good,No,1284077
439,5089,8.0,10.0,1,2006.0,Downtown,Excellent,Attached,2147333
440,4096,5.0,7.0,4,2010.0,Suburban,Good,Attached,740770
441,914,2.0,1.0,1,2020.0,Downtown,Good,No,136059
442,5411,9.0,10.0,2,1966.0,Urban,Poor,Yes,785651
443,14268,12.0,12.0,4,1971.0,Urban,Poor,Attached,3419747
444,11911,12.0,12.0,2,1996.0,Downtown,Fair,No,2779610
445,1634,2.0,4.0,1,1972.0,Suburban,Fair,Attached,67403
446,2641,6.0,6.0,1,2011.0,Urban,Good,Yes,604520
447,7763,12.0,12.0,3,1979.0,Urban,Good,Attached,1237433
448,4795,6.0,6.0,4,1961.0,Urban,Fair,No,604767
449,3791,5.0,7.0,1,1957.0,Downtown,Excellent,No,1329968
450,5734,10.0,10.0,1,2005.0,Downtown,Good,No,1772910
451,2903,5.0,5.0,4,1953.0,Rural,Poor,Detached,505480
452,1600,3.0,4.0,2,1986.0,Suburban,Excellent,Attached,395220
453,3698,7.0,7.0,1,1981.0,Suburban,Good,No,755420
454,2180,3.0,3.0,1,2017.0,Downtown,Good,No,387041
455,2949,5.0,7.0,4,1999.0,Suburban,Excellent,Attached,1071671
456,938,2.0,1.0,7,1992.0,Downtown,Poor,No,242003
457,2182,3.0,4.0,1,1966.0,Downtown,Fair,No,178201
458,5608,9.0,10.0,1,1986.0,Downtown,Fair,Yes,771893
459,5250,7.0,8.0,1,1964.0,Downtown,Fair,Attached,419340
460,7649,12.0,12.0,1,2018.0,Downtown,Excellent,Attached,4024460
461,1670,3.0,4.0,1,2017.0,Urban,Good,Yes,510014
462,8108,12.0,12.0,2,1982.0,Urban,Fair,Detached,1651008
463,6430,12.0,12.0,3,1985.0,Suburban,Fair,Attached,1779018
464,8106,12.0,,4,1989.0,Suburban,Good,Attached,2551374
465,1720,1.0,2.0,1,1970.0,Downtown,Fair,No,59294
466,6978,12.0,12.0,2,2017.0,Downtown,Excellent,No,2226502
467,7543,12.0,12.0,1,1992.0,Downtown,Excellent,Yes,2180092
468,1946,3.0,4.0,1,2012.0,Urban,Poor,Attached,268725
469,1135,1.0,2.0,1,,Suburban,Excellent,Attached,182148
470,3165,8.0,6.0,4,1998.0,Urban,,Attached,954984
471,1610,3.0,2.0,2,2025.0,Urban,Good,Attached,639907
472,2860,4.0,5.0,3,2008.0,Urban,Good,Attached,715753
473,3444,7.0,8.0,3,1994.0,Downtown,Fair,Attached,837796
474,3969,7.0,7.0,2,2010.0,Urban,Fair,Yes,837307
475,1816,3.0,4.0,1,1996.0,Urban,Poor,Detached,205620
476,6673,12.0,12.0,2,2013.0,Downtown,,No,3543713
477,12737,12.0,12.0,3,1988.0,Urban,Fair,Detached,2993524
478,12132,12.0,,4,,Rural,Good,Attached,5000000
479,3482,7.0,7.0,4,2025.0,Rural,Fair,Yes,387275
480,4980,11.0,8.0,4,1985.0,Suburban,Excellent,Attached,1786962
481,1970,4.0,4.0,1,1988.0,Downtown,Poor,Detached,208895
482,1621,5.0,5.0,3,1994.0,Suburban,Fair,Attached,286613
483,9313,12.0,12.0,1,1974.0,Downtown,Poor,Attached,1598554
484,4279,7.0,7.0,1,2012.0,Downtown,Fair,Detached,1002418
485,7296,12.0,12.0,4,1991.0,Urban,Excellent,No,2609302
486,877,1.0,2.0,1,1993.0,Downtown,Poor,No,44137
487,6347,12.0,12.0,4,2013.0,Suburban,Good,Attached,1881984
488,15000,12.0,,4,2021.0,Suburban,Excellent,,5000000
489,1784,3.0,3.0,2,2023.0,Urban,Good,No,677115
490,3693,7.0,7.0,1,2009.0,Rural,Fair,Attached,547833
491,11499,12.0,12.0,4,1981.0,Suburban,Excellent,Attached,3625492
492,3232,5.0,5.0,4,1990.0,Urban,Fair,No,621881
493,1470,3.0,2.0,1,1975.0,Downtown,Poor,No,92860
494,5927,10.0,9.0,4,1975.0,Suburban,Poor,Attached,1204467
495,3141,4.0,4.0,3,1945.0,Urban,Fair,No,296155
496,5921,9.0,10.0,4,1965.0,Urban,Poor,Attached,1441964
497,4824,9.0,9.0,3,1955.0,Urban,Fair,Yes,954201
498,7526,12.0,12.0,4,1957.0,Suburban,Excellent,Detached,2509490
499,1890,7.0,5.0,3,1986.0,Urban,Excellent,Attached,596695
500,4828,7.0,6.0,4,1964.0,Urban,Poor,Attached,429620
501,13480,12.0,12.0,4,1976.0,Urban,Fair,Attached,2885044
502,4274,6.0,8.0,4,1946.0,Suburban,Fair,Attached,546918
503,5424,9.0,11.0,4,2001.0,Rural,Poor,Detached,993099
504,1793,5.0,4.0,1,2018.0,Urban,Good,No,415750
505,4604,10.0,9.0,4,1962.0,Urban,Fair,Attached,577672
506,9375,12.0,12.0,4,,Urban,Good,Yes,4481574
507,585,1.0,1.0,1,1998.0,Urban,Fair,,57957
508,1148,1.0,2.0,1,1981.0,Suburban,Good,Attached,85886
509,5247,8.0,10.0,2,2014.0,Downtown,Good,Attached,1783323
510,1300,4.0,4.0,1,,Urban,Excellent,Yes,514874
511,5769,12.0,9.0,3,1962.0,Urban,Fair,Attached,1450656
512,5568,8.0,10.0,2,2009.0,Urban,Excellent,Attached,1600276
513,4117,7.0,7.0,4,2005.0,Suburban,Excellent,Yes,1678832
514,4483,6.0,8.0,2,1991.0,Downtown,Good,No,1322134
515,3451,4.0,5.0,3,1990.0,Urban,,Yes,286477
516,2734,5.0,5.0,1,1995.0,Downtown,Good,No,751396
517,3678,6.0,6.0,3,1976.0,Urban,Good,,807905
518,10086,12.0,12.0,1,1991.0,Downtown,Fair,Yes,1856242
519,1906,3.0,4.0,1,2006.0,Downtown,Fair,Yes,282806
520,8530,12.0,,1,1948.0,Downtown,Fair,Yes,1569678
521,2093,4.0,3.0,3,1956.0,Urban,Poor,No,160883
522,9961,12.0,12.0,4,1967.0,Rural,Poor,Attached,3043027
523,4083,7.0,8.0,2,1992.0,Downtown,Good,No,1183221
524,4384,10.0,8.0,4,1986.0,Suburban,Excellent,Detached,1418241
525,4976,6.0,8.0,4,1962.0,Rural,Poor,Detached,681154
526,2306,2.0,4.0,2,1985.0,Urban,Fair,Attached,189077
527,3065,5.0,5.0,2,1975.0,Urban,Good,Yes,324225
528,3273,5.0,6.0,2,2017.0,Suburban,Good,Detached,957416
529,5023,7.0,8.0,4,2025.0,Suburban,Fair,Detached,1217280
530,700,1.0,1.0,1,1956.0,Downtown,Fair,No,28713
531,3924,7.0,7.0,3,1956.0,Suburban,,Yes,585320
532,5527,8.0,10.0,1,1998.0,Downtown,Fair,Attached,1025069
533,1636,4.0,5.0,1,1964.0,Urban,Poor,No,185743
534,10215,12.0,12.0,3,1991.0,Urban,Excellent,Attached,5000000
535,1595,3.0,3.0,2,2018.0,Suburban,Good,Detached,330535
536,3364,5.0,7.0,1,1984.0,Downtown,Good,No,812832
537,1351,1.0,2.0,1,2013.0,Urban,Fair,Attached,150443
538,4315,7.0,8.0,4,2016.0,Suburban,Poor,Detached,2428602
539,4135,7.0,6.0,2,1958.0,Urban,Good,Yes,346889
540,4159,5.0,8.0,4,2003.0,Suburban,Good,Attached,1082439
541,7761,12.0,12.0,4,1981.0,Suburban,Good,Detached,2220089
542,946,3.0,3.0,1,2009.0,Downtown,,No,169156
543,3686,4.0,6.0,4,2015.0,Suburban,Excellent,Attached,656358
544,1924,2.0,4.0,2,1972.0,Urban,Fair,Detached,135593
545,2627,3.0,5.0,2,1989.0,Suburban,Good,Detached,324632
546,1348,1.0,3.0,1,2016.0,Downtown,Fair,,94062
547,4155,7.0,8.0,4,,Urban,Fair,Yes,1030437
548,3490,5.0,6.0,2,1960.0,Urban,Poor,No,540644
549,6672,12.0,12.0,4,1992.0,Suburban,Excellent,Yes,2468406
550,14455,12.0,12.0,4,1974.0,Rural,Fair,Detached,3236246
551,10315,12.0,12.0,2,1994.0,Downtown,Fair,,1901669
552,4132,8.0,7.0,3,1957.0,Urban,Good,Detached,1402471
553,4090,9.0,8.0,4,1962.0,Urban,Fair,No,1097092
554,1350,4.0,4.0,1,1954.0,Rural,Fair,Detached,152703
555,4393,4.0,7.0,2,1953.0,Downtown,Poor,No,439108
556,10287,12.0,12.0,3,1993.0,Downtown,Fair,Attached,3513711
557,10816,12.0,12.0,4,1971.0,Urban,Fair,Attached,3664173
558,2687,2.0,4.0,3,1983.0,Urban,Good,Attached,319082
559,15000,12.0,12.0,4,2023.0,Rural,Excellent,Detached,5000000
560,1896,4.0,4.0,2,1996.0,Urban,Fair,No,425226
561,4528,6.0,8.0,4,2014.0,Urban,Excellent,No,1641835
562,4376,7.0,8.0,4,2020.0,Downtown,,No,2252041
563,1144,2.0,3.0,2,1957.0,Urban,Fair,Yes,70318
564,6659,12.0,12.0,1,2009.0,Downtown,Good,Yes,2311346
565,2101,2.0,3.0,2,,Urban,Excellent,Attached,613289
566,9449,12.0,12.0,2,1998.0,Downtown,Good,Attached,3257781
567,2729,6.0,7.0,3,1977.0,Downtown,Good,No,623706
568,1284,1.0,3.0,1,2001.0,Suburban,Good,Attached,140699
569,5047,7.0,9.0,2,2003.0,Downtown,Excellent,Attached,2419248
570,3333,5.0,5.0,1,,Downtown,Excellent,No,2294528
571,3473,5.0,6.0,1,2007.0,Downtown,Good,No,946760
572,4358,7.0,8.0,3,1988.0,Urban,Good,,978023
573,3313,5.0,4.0,4,2010.0,Urban,Good,Attached,716628
574,3543,5.0,5.0,1,1959.0,Downtown,Fair,No,220283
575,10972,12.0,12.0,4,2000.0,Urban,Fair,Detached,2783478
576,8146,12.0,12.0,3,1981.0,Urban,Poor,Detached,3760487
577,728,3.0,1.0,1,2010.0,Rural,Good,Yes,44496
578,1825,3.0,3.0,1,2003.0,Downtown,Fair,Attached,259740
579,7725,12.0,12.0,1,1992.0,Downtown,Good,No,1488289
580,2192,1.0,3.0,1,2013.0,Downtown,Good,No,469377
581,2825,4.0,5.0,2,1969.0,Urban,Fair,Attached,201815
582,7584,12.0,12.0,4,1997.0,Urban,Fair,Attached,2332457
583,1098,1.0,1.0,1,1950.0,Urban,Fair,No,35424
584,5667,9.0,10.0,4,1953.0,Urban,Poor,Detached,1199676
585,1461,3.0,3.0,1,2009.0,Urban,Fair,Yes,130226
586,1402,4.0,1.0,1,1950.0,Downtown,Fair,Yes,44438
587,1982,3.0,4.0,1,1992.0,Rural,Poor,Detached,287286
588,1826,3.0,3.0,1,1957.0,Urban,,No,89574
589,4944,7.0,7.0,4,1960.0,Urban,Fair,Attached,756540
590,2403,4.0,4.0,1,1990.0,Urban,Good,Detached,463843
591,3679,7.0,7.0,1,1963.0,Downtown,Poor,No,323232
592,4295,7.0,7.0,4,1999.0,Suburban,Good,Detached,1106355
593,11945,12.0,12.0,2,1978.0,Downtown,Good,No,2754976
594,5964,12.0,12.0,1,2002.0,Downtown,Fair,Detached,1261367
595,10298,12.0,,4,2003.0,Rural,Fair,Detached,1908917
596,4583,8.0,8.0,3,1989.0,Urban,Fair,Attached,473759
597,9031,,12.0,1,2008.0,Downtown,Good,No,2883026
598,7046,12.0,12.0,4,1995.0,Rural,Fair,Attached,2355650
599,4972,7.0,9.0,4,2025.0,Rural,Good,Detached,1413334
600,6093,12.0,12.0,3,1952.0,Urban,Good,Attached,1606887
601,10879,12.0,12.0,2,1961.0,Downtown,Excellent,Yes,4522362
602,3522,4.0,6.0,2,1959.0,Urban,Poor,Yes,245401
603,1958,3.0,2.0,2,1989.0,Urban,Poor,Yes,146013
604,2235,5.0,5.0,1,1970.0,Downtown,Poor,Detached,229288
605,2093,4.0,3.0,2,,Urban,Excellent,Attached,946137
606,9088,12.0,12.0,1,1959.0,Downtown,Good,Attached,1981220
607,2595,6.0,7.0,2,,Urban,Good,Yes,1130856
608,1896,2.0,3.0,1,2020.0,Downtown,Excellent,Yes,617394
609,4862,9.0,10.0,4,,Urban,Excellent,No,3992220
610,2019,3.0,4.0,1,2006.0,Urban,Poor,Attached,155843
611,5986,12.0,12.0,1,,Downtown,Excellent,Yes,2866240
612,3742,6.0,6.0,2,1985.0,Urban,Good,,673106
613,2549,2.0,3.0,2,1977.0,Urban,Poor,Yes,106302
614,2368,5.0,6.0,2,1978.0,Downtown,Fair,No,334514
615,5892,8.0,10.0,4,2024.0,Suburban,Good,Detached,2390990
616,9865,12.0,12.0,2,2005.0,Downtown,Good,No,3420014
617,3998,7.0,7.0,3,1952.0,Urban,Good,Attached,514615
618,2069,3.0,3.0,2,2014.0,Urban,Good,No,299065
619,2586,4.0,4.0,3,1989.0,Urban,,No,488957
620,3256,2.0,4.0,3,1987.0,Urban,Excellent,Yes,807434
621,6142,12.0,12.0,3,,Urban,Good,Attached,3085486
622,1099,1.0,1.0,1,2025.0,Downtown,Good,No,423448
623,5073,8.0,8.0,4,1980.0,Urban,Poor,Yes,729118
624,1304,1.0,2.0,1,2018.0,Downtown,Excellent,Attached,448898
625,4602,7.0,8.0,2,1948.0,Urban,Poor,Attached,517876
626,3858,6.0,7.0,2,,Suburban,Excellent,Attached,957623
627,3832,6.0,7.0,1,1959.0,Downtown,Fair,No,479305
628,3437,3.0,4.0,2,2013.0,Urban,Good,No,1043354
629,5948,8.0,9.0,3,1957.0,Downtown,Good,No,1183017
630,2656,7.0,4.0,1,1962.0,Urban,Excellent,No,460058
631,5392,9.0,10.0,4,2015.0,Rural,Good,Yes,1332592
632,3746,6.0,6.0,4,1954.0,Rural,Good,Detached,601948
633,5467,8.0,8.0,4,1982.0,Urban,Good,Attached,1304511
634,2494,6.0,5.0,1,1959.0,Downtown,,No,333945
635,3690,8.0,8.0,3,2013.0,Rural,Excellent,Yes,709485
636,3363,6.0,6.0,2,1989.0,Suburban,Good,Attached,442599
637,5230,8.0,9.0,2,1999.0,Downtown,Poor,No,1212131
638,1475,3.0,4.0,1,2017.0,Downtown,Excellent,No,459920
639,5445,9.0,11.0,7,2007.0,Downtown,Poor,Attached,1350035
640,2959,6.0,5.0,1,1960.0,Rural,Excellent,Attached,608014
641,6827,12.0,12.0,1,1991.0,Downtown,,Yes,977406
642,1563,3.0,4.0,1,2013.0,Urban,Good,Attached,373442
643,3606,6.0,8.0,1,1973.0,Suburban,Poor,Detached,262978
644,2672,3.0,5.0,2,2001.0,Urban,Good,Yes,481640
645,1353,3.0,2.0,1,1992.0,Urban,Poor,No,98203
646,7319,12.0,12.0,3,1991.0,Urban,Fair,No,1813288
647,3891,5.0,5.0,1,1994.0,Downtown,Good,No,722530
648,6925,11.0,12.0,3,1998.0,Downtown,Excellent,Detached,4673374
649,7158,12.0,12.0,3,1961.0,Urban,Excellent,Yes,2341086
650,11257,12.0,12.0,4,1991.0,Rural,Good,Detached,2960018
651,3988,9.0,7.0,1,1952.0,Urban,Fair,Yes,473178
652,1629,4.0,6.0,1,2000.0,Suburban,Fair,Attached,249924
653,4741,8.0,8.0,2,1990.0,Downtown,Poor,Yes,908246
654,3435,5.0,6.0,3,1977.0,Urban,Poor,Attached,572382
655,5626,10.0,12.0,4,2010.0,Urban,Excellent,Attached,3595754
656,2929,4.0,3.0,1,1983.0,Downtown,Fair,No,205465
657,2116,4.0,4.0,2,1994.0,Urban,Fair,No,664796
658,7594,12.0,12.0,4,2012.0,Suburban,Good,Detached,3020350
659,5481,8.0,10.0,4,2021.0,Suburban,Good,Attached,4852914
660,4881,9.0,9.0,4,,Suburban,Good,Yes,1806029
661,6535,12.0,12.0,4,2011.0,Urban,Excellent,Yes,3294063
662,1029,1.0,3.0,7,1949.0,Downtown,Fair,No,131174
663,3376,5.0,5.0,4,1955.0,Urban,Good,Yes,713502
664,3529,5.0,8.0,3,2005.0,Suburban,Fair,Attached,797802
665,4349,7.0,7.0,1,1988.0,Downtown,Fair,Attached,757687
666,1220,1.0,2.0,7,2017.0,Urban,Good,Attached,377396
667,4815,9.0,9.0,4,1955.0,Suburban,Poor,Yes,685136
668,2808,5.0,7.0,3,1958.0,Urban,Fair,Detached,492560
669,2825,6.0,6.0,2,2016.0,Downtown,Good,No,642819
670,4208,9.0,7.0,3,1970.0,Urban,Fair,No,804212
671,2089,5.0,5.0,1,1965.0,Urban,Fair,No,173651
672,2611,6.0,5.0,2,1991.0,Urban,Fair,Yes,204320
673,1064,4.0,3.0,2,1957.0,Urban,Poor,Attached,283389
674,4475,9.0,9.0,4,2002.0,Urban,,No,2076830
675,927,1.0,1.0,1,1970.0,Downtown,Fair,Yes,32520
676,4798,7.0,9.0,1,2013.0,Downtown,Good,No,1761773
677,5142,8.0,9.0,4,1998.0,Suburban,Fair,Attached,779684
678,7564,12.0,12.0,1,1985.0,Downtown,Fair,Yes,833468
679,3528,6.0,5.0,2,1990.0,Urban,Fair,Detached,437886
680,4812,7.0,9.0,1,2017.0,Downtown,Excellent,Yes,2313648
681,4688,9.0,10.0,4,1977.0,Urban,Fair,,1562895
682,6100,11.0,12.0,1,2002.0,Downtown,Excellent,Yes,2422756
683,2740,4.0,5.0,1,2014.0,Downtown,Good,Yes,830114
684,3185,5.0,7.0,2,2020.0,Downtown,,No,1734342
685,7462,12.0,12.0,4,,Rural,Excellent,Detached,2833537
686,3922,4.0,5.0,1,1992.0,Downtown,Poor,,353895
687,2407,3.0,4.0,1,2018.0,Downtown,Good,Attached,565830
688,12520,12.0,12.0,4,,Urban,Excellent,Detached,5000000
689,4053,7.0,6.0,3,,Suburban,Excellent,Attached,1242991
690,5568,9.0,9.0,4,1982.0,Rural,,Detached,798030
691,1953,2.0,4.0,2,1958.0,Urban,Good,No,272308
692,7615,12.0,12.0,4,2019.0,Rural,Poor,Detached,2386802
693,15000,12.0,12.0,4,1999.0,Rural,Good,Attached,4651090
694,6781,12.0,12.0,4,,Urban,Excellent,Attached,4859409
695,3141,6.0,7.0,1,1991.0,Downtown,,No,695811
696,1091,2.0,3.0,1,1962.0,Urban,Fair,Attached,81616
697,832,3.0,1.0,1,1962.0,Urban,Good,No,72754
698,9521,12.0,12.0,4,1949.0,Urban,Fair,Attached,2463105
699,3391,5.0,5.0,4,1991.0,Urban,Good,Yes,2385508
700,4795,11.0,11.0,2,1986.0,Urban,Fair,No,936011
701,1680,3.0,3.0,1,2006.0,Urban,Fair,No,137910
702,1620,4.0,3.0,2,,Urban,Excellent,No,1038988
703,1270,3.0,4.0,1,1976.0,Downtown,Good,No,253966
704,1548,4.0,2.0,2,1946.0,Urban,Fair,Attached,105789
705,1314,3.0,3.0,1,1988.0,Urban,Fair,No,88399
706,3904,5.0,8.0,1,2015.0,Downtown,Good,Attached,1169789
707,9836,12.0,12.0,4,2010.0,Rural,,Attached,3342088
708,4992,7.0,8.0,3,1971.0,Urban,Good,Attached,761613
709,11689,,12.0,4,2024.0,Rural,Excellent,Detached,5000000
710,10828,,,3,1966.0,Urban,Excellent,Detached,2296265
711,3608,4.0,5.0,2,1984.0,Downtown,Fair,No,312143
712,6365,12.0,12.0,4,1983.0,Urban,Poor,No,2380899
713,2710,3.0,3.0,1,2007.0,Urban,Fair,No,302955
714,2555,3.0,3.0,2,1989.0,Urban,Poor,Detached,185113
715,1656,3.0,3.0,1,2023.0,Downtown,Excellent,No,642538
716,9511,12.0,12.0,3,1998.0,Urban,Excellent,Attached,4070004
717,5057,8.0,10.0,3,2020.0,Urban,Good,No,1482340
718,1429,2.0,3.0,1,2009.0,Rural,Excellent,Detached,256815
719,3119,6.0,7.0,1,1992.0,Downtown,Poor,Attached,369829
720,1829,3.0,3.0,1,2012.0,Downtown,Good,No,494127
721,1368,4.0,3.0,2,1951.0,Urban,Fair,Attached,131390
722,1961,4.0,4.0,1,1999.0,Rural,Fair,Detached,166045
723,1513,4.0,4.0,1,2005.0,Urban,Good,,313562
724,2680,5.0,4.0,1,2008.0,Urban,Good,No,311404
725,6719,12.0,12.0,5,1995.0,Suburban,Fair,Attached,5000000
726,2011,4.0,4.0,1,2008.0,Downtown,Good,No,766736
727,1748,3.0,4.0,2,1983.0,Urban,Fair,No,142768
728,2405,6.0,5.0,1,2002.0,Downtown,Fair,No,598352
729,1126,1.0,2.0,1,2008.0,Urban,Good,Attached,207260
730,3748,5.0,6.0,2,1991.0,Downtown,Poor,Attached,451879
731,6933,12.0,12.0,2,1989.0,Urban,Fair,Attached,1451996
732,3881,6.0,6.0,1,1966.0,Downtown,Fair,No,458090
733,4195,7.0,8.0,4,1967.0,Urban,Fair,No,692465
734,5851,9.0,11.0,4,1998.0,Urban,Fair,Detached,1520257
735,4105,7.0,8.0,4,2005.0,Urban,,No,587573
736,4622,8.0,9.0,4,,Urban,Fair,No,1370144
737,9583,12.0,12.0,4,2015.0,Urban,Fair,Attached,3145595
738,3897,5.0,6.0,1,2017.0,Downtown,Good,Yes,1267579
739,2405,6.0,5.0,1,1963.0,Downtown,Poor,No,228026
740,2277,4.0,5.0,1,1968.0,Rural,Good,,131504
741,2421,4.0,4.0,1,2020.0,Suburban,Excellent,Attached,735408
742,1142,1.0,1.0,1,2013.0,Urban,Fair,No,167524
743,4993,8.0,8.0,4,1997.0,Rural,Fair,Detached,1191394
744,2626,1.0,3.0,2,2008.0,Downtown,Good,,1014001
745,9214,12.0,12.0,4,1993.0,Rural,,Detached,2814568
746,1597,6.0,5.0,1,1992.0,Downtown,Good,No,407463
747,2997,3.0,4.0,2,2003.0,Urban,Fair,No,395583
748,1328,5.0,3.0,1,,Urban,Good,Detached,392113
749,1427,4.0,4.0,1,2002.0,Suburban,Good,Attached,467693
750,2190,2.0,3.0,1,2004.0,Urban,Fair,No,182284
751,2207,3.0,4.0,1,2020.0,Downtown,,No,550708
752,3810,4.0,6.0,1,1956.0,Downtown,Good,Yes,682113
753,2411,5.0,4.0,1,2003.0,Urban,Good,Yes,612330
754,7992,12.0,12.0,3,,Suburban,Excellent,Attached,3209912
755,8853,12.0,12.0,4,1986.0,Urban,Fair,Yes,2715969
756,7809,12.0,12.0,4,1982.0,Suburban,Fair,Yes,2237113
757,5691,8.0,10.0,2,2021.0,Downtown,,Attached,2041263
758,5026,8.0,7.0,4,1987.0,Urban,Good,Attached,1227834
759,4421,5.0,6.0,3,,Urban,Good,Attached,1062797
760,3829,5.0,7.0,3,2014.0,Suburban,,Detached,902007
761,8458,12.0,12.0,4,1962.0,Rural,Fair,Yes,2043688
762,4889,9.0,9.0,2,1961.0,Downtown,Poor,No,833888
763,2647,4.0,5.0,1,1965.0,Urban,Poor,Attached,189268
764,722,4.0,3.0,1,2011.0,Urban,Excellent,No,212640
765,3475,6.0,7.0,2,1958.0,Urban,Fair,Attached,379293
766,1980,2.0,3.0,1,1998.0,Suburban,Poor,Attached,89326
767,3384,4.0,5.0,3,1991.0,Urban,Good,Yes,774149
768,4739,7.0,8.0,3,,Urban,Good,Attached,1067914
769,3212,4.0,6.0,3,2001.0,Urban,Poor,Yes,412149
770,4728,8.0,8.0,4,2019.0,Suburban,Excellent,Detached,1151477
771,6878,12.0,12.0,4,1961.0,Suburban,Fair,Detached,2716562
772,2838,5.0,5.0,2,2011.0,Downtown,Fair,Attached,551378
773,10267,12.0,12.0,2,1949.0,Downtown,Fair,Yes,1395186
774,877,1.0,1.0,1,1966.0,Downtown,Fair,No,51764
775,2341,4.0,5.0,1,1981.0,Downtown,Poor,No,232741
776,9895,12.0,12.0,4,2005.0,Rural,Excellent,Attached,3355032
777,2235,4.0,4.0,3,2018.0,Rural,Fair,Attached,318840
778,962,2.0,1.0,2,2013.0,Rural,Excellent,No,92467
779,602,3.0,3.0,1,2012.0,Urban,Good,No,181529
780,3549,6.0,6.0,2,2013.0,Urban,Good,Detached,915268
781,5252,10.0,12.0,1,2017.0,Downtown,Good,No,2231166
782,6701,12.0,12.0,3,1990.0,Urban,Excellent,Yes,3043655
783,3825,4.0,6.0,2,2007.0,Suburban,Good,Attached,781879
784,8237,12.0,12.0,4,2001.0,Rural,Good,,2152572
785,15000,12.0,12.0,4,1988.0,Suburban,Fair,Attached,3797518
786,4905,8.0,8.0,2,2004.0,Downtown,Fair,Attached,668978
787,5042,7.0,5.0,4,1982.0,Urban,Fair,Yes,431302
788,3095,2.0,4.0,1,2017.0,Downtown,Good,Yes,748151
789,5442,7.0,8.0,4,1962.0,Suburban,Fair,Attached,782997
790,6178,12.0,12.0,4,1982.0,Rural,Poor,Attached,2088151
791,752,2.0,2.0,1,1953.0,Rural,Fair,No,27235
792,2593,5.0,4.0,3,,Rural,Excellent,Attached,475132
793,4657,8.0,8.0,3,1982.0,Downtown,Poor,No,672797
794,6988,12.0,12.0,1,1990.0,Downtown,Good,Attached,5000000
795,2923,6.0,6.0,2,2010.0,Downtown,Good,Attached,1055321
796,3263,5.0,7.0,2,1959.0,Urban,Poor,No,282261
797,4494,6.0,7.0,4,1962.0,Rural,Good,Detached,824015
798,5243,7.0,9.0,2,2012.0,Downtown,Excellent,Attached,1972211
799,6582,10.0,12.0,4,1981.0,Urban,Fair,No,2111838
800,1733,1.0,2.0,2,1974.0,Downtown,Poor,No,65452
801,2083,4.0,5.0,1,2010.0,Urban,Fair,No,355186
802,820,4.0,3.0,1,2018.0,Suburban,Good,No,161339
803,1495,2.0,3.0,1,2016.0,Urban,Excellent,Attached,479195
804,9391,12.0,,4,1950.0,Urban,Fair,Attached,1742334
805,4985,8.0,9.0,4,1983.0,Urban,Fair,Attached,1076485
806,3219,5.0,6.0,4,1995.0,Rural,Poor,Attached,893601
807,14563,12.0,12.0,4,1989.0,Downtown,Good,Yes,4429073
